,year,state,n_killed,n_injured
106638,2016,Maine,0,0
106639,2016,Tennessee,0,0
106640,2016,Missouri,0,0
106641,2016,Arizona,1,1
106642,2016,Missouri,1,0
106643,2016,Texas,1,0
106644,2016,Alabama,0,0
106645,2016,Illinois,0,1
106646,2016,Georgia,1,0
106647,2016,Ohio,1,0
106648,2016,Florida,0,0
106649,2016,Texas,2,0
106650,2016,California,0,1
106651,2016,Kentucky,0,0
106652,2016,Pennsylvania,1,0
106653,2016,Michigan,0,1
106654,2016,Illinois,0,0
106655,2016,Florida,3,1
106656,2016,Washington,0,0
106657,2016,Wisconsin,1,0
106658,2016,Missouri,1,0
106659,2016,Colorado,0,0
106660,2016,Texas,0,0
106661,2016,Utah,0,0
106662,2016,North Carolina,0,1
106663,2016,Washington,0,1
106664,2016,North Carolina,0,1
106665,2016,North Carolina,1,0
106666,2016,Oklahoma,0,0
106667,2016,Colorado,2,0
106668,2016,Illinois,1,1
106669,2016,Texas,0,0
106670,2016,Tennessee,0,1
106671,2016,South Carolina,0,1
106672,2016,Iowa,0,0
106673,2016,Florida,0,1
106674,2016,South Carolina,0,1
106675,2016,New York,0,0
106676,2016,Oregon,0,0
106677,2016,Oklahoma,0,1
106678,2016,South Carolina,0,0
106679,2016,Missouri,0,0
106680,2016,South Carolina,0,1
106681,2016,Ohio,0,2
106682,2016,New York,0,1
106683,2016,California,1,0
106684,2016,Texas,1,0
106685,2016,Florida,0,1
106686,2016,South Carolina,0,1
106687,2016,Ohio,0,0
106688,2016,Colorado,0,1
106689,2016,Texas,0,0
106690,2016,New Jersey,1,0
106691,2016,Texas,0,1
106692,2016,Wisconsin,2,0
106693,2016,Illinois,1,0
106694,2016,Louisiana,0,0
106695,2016,Indiana,0,1
106696,2016,Pennsylvania,0,1
106697,2016,New Jersey,0,1
106698,2016,Texas,1,0
106699,2016,Texas,0,1
106700,2016,North Carolina,1,0
106701,2016,Delaware,0,0
106702,2016,Florida,0,1
106703,2016,Oklahoma,0,0
106704,2016,Oklahoma,0,0
106705,2016,Oklahoma,0,1
106706,2016,Ohio,0,1
106707,2016,New Jersey,0,1
106708,2016,Oregon,0,0
106709,2016,Illinois,0,1
106710,2016,Illinois,0,1
106711,2016,New York,0,0
106712,2016,Illinois,0,1
106713,2016,California,0,0
106714,2016,New York,0,1
106715,2016,New York,0,1
106716,2016,Illinois,0,3
106717,2016,Tennessee,1,3
106718,2016,Illinois,0,1
106719,2016,Texas,0,0
106720,2016,North Carolina,0,0
106721,2016,Michigan,0,1
106722,2016,New Jersey,1,0
106723,2016,New York,0,1
106724,2016,California,0,0
106725,2016,California,0,1
106726,2016,Missouri,0,1
106727,2016,California,0,0
106728,2016,Illinois,0,1
106729,2016,New York,0,0
106730,2016,Tennessee,0,0
106731,2016,New Mexico,1,0
106732,2016,Texas,0,0
106733,2016,Kentucky,1,0
106734,2016,New Jersey,0,0
106735,2016,Iowa,0,1
106736,2016,Illinois,0,0
106737,2016,Wisconsin,0,0
106738,2016,Texas,1,0
106739,2016,Pennsylvania,0,1
106740,2016,New Jersey,0,0
106741,2016,South Carolina,0,0
106742,2016,Oklahoma,0,0
106743,2016,Maryland,1,0
106744,2016,Ohio,1,0
106745,2016,Illinois,0,2
106746,2016,Delaware,0,0
106747,2016,Ohio,0,1
106748,2016,Virginia,1,0
106749,2016,Arkansas,0,0
106750,2016,Ohio,0,0
106751,2016,Arkansas,0,0
106752,2016,Georgia,0,1
106753,2016,Georgia,0,1
106754,2016,Massachusetts,0,0
106755,2016,Georgia,0,0
106756,2016,Ohio,1,0
106757,2016,Massachusetts,0,0
106758,2016,Illinois,0,0
106759,2016,Mississippi,1,0
106760,2016,Indiana,1,0
106761,2016,Georgia,0,1
106762,2016,Georgia,0,0
106763,2016,Indiana,0,0
106764,2016,New York,0,0
106765,2016,Pennsylvania,0,1
106766,2016,Florida,0,1
106767,2016,Ohio,0,0
106768,2016,Ohio,0,0
106769,2016,Colorado,0,1
106770,2016,Tennessee,0,1
106771,2016,Indiana,0,1
106772,2016,Iowa,0,2
106773,2016,California,0,1
106774,2016,Missouri,0,0
106775,2016,Michigan,0,0
106776,2016,California,0,2
106777,2016,Florida,1,1
106778,2016,Maryland,1,1
106779,2016,Maryland,1,0
106780,2016,North Carolina,0,1
106781,2016,North Carolina,0,1
106782,2016,California,0,1
106783,2016,Maryland,0,1
106784,2016,Tennessee,0,0
106785,2016,California,0,1
106786,2016,Maryland,0,1
106787,2016,Maryland,0,1
106788,2016,Maryland,1,1
106789,2016,Maryland,0,1
106790,2016,Mississippi,0,2
106791,2016,Massachusetts,0,0
106792,2016,Texas,0,1
106793,2016,Massachusetts,0,0
106794,2016,Louisiana,0,0
106795,2016,South Carolina,0,1
106796,2016,Pennsylvania,0,1
106797,2016,Georgia,0,0
106798,2016,Michigan,0,1
106799,2016,Tennessee,0,1
106800,2016,Illinois,0,1
106801,2016,Pennsylvania,0,2
106802,2016,New York,0,1
106803,2016,Missouri,0,0
106804,2016,Alabama,1,0
106805,2016,Mississippi,0,0
106806,2016,Alabama,1,0
106807,2016,Texas,0,2
106808,2016,Mississippi,0,0
106809,2016,Mississippi,0,1
106810,2016,Pennsylvania,0,1
106811,2016,Washington,1,0
106812,2016,Delaware,1,0
106813,2016,Wisconsin,0,0
106814,2016,Texas,0,1
106815,2016,Illinois,0,0
106816,2016,Tennessee,0,0
106817,2016,Pennsylvania,1,0
106818,2016,Iowa,1,0
106819,2016,Connecticut,0,0
106820,2016,Kansas,0,1
106821,2016,Maine,0,0
106822,2016,Michigan,0,1
106823,2016,Illinois,0,0
106824,2016,Virginia,0,1
106825,2016,Massachusetts,0,0
106826,2016,Massachusetts,0,0
106827,2016,Ohio,1,0
106828,2016,Pennsylvania,0,0
106829,2016,Pennsylvania,0,0
106830,2016,Illinois,0,0
106831,2016,Oklahoma,0,0
106832,2016,Ohio,1,0
106833,2016,Illinois,1,0
106834,2016,Alabama,1,0
106835,2016,Indiana,1,0
106836,2016,Pennsylvania,0,0
106837,2016,New York,0,0
106838,2016,Illinois,0,1
106839,2016,Pennsylvania,0,1
106840,2016,Iowa,0,1
106841,2016,Alabama,0,0
106842,2016,Texas,0,0
106843,2016,North Carolina,0,1
106844,2016,South Carolina,1,0
106845,2016,South Carolina,0,0
106846,2016,Texas,0,0
106847,2016,Arkansas,1,0
106848,2016,New Jersey,1,0
106849,2016,Illinois,0,0
106850,2016,Alabama,0,0
106851,2016,California,0,0
106852,2016,Illinois,1,4
106853,2016,Mississippi,1,0
106854,2016,Alabama,1,1
106855,2016,Connecticut,0,1
106856,2016,Arizona,0,0
106857,2016,New York,0,0
106858,2016,Kentucky,0,2
106859,2016,Maryland,0,1
106860,2016,Indiana,0,0
106861,2016,Indiana,0,0
106862,2016,Indiana,0,0
106863,2016,Tennessee,0,1
106864,2016,District of Columbia,1,0
106865,2016,Ohio,0,1
106866,2016,Georgia,0,0
106867,2016,Maryland,0,0
106868,2016,Pennsylvania,0,0
106869,2016,North Carolina,2,0
106870,2016,Washington,0,0
106871,2016,New Jersey,0,1
106872,2016,Wisconsin,0,0
106873,2016,Illinois,1,0
106874,2016,Wisconsin,1,0
106875,2016,Georgia,0,0
106876,2016,District of Columbia,0,1
106877,2016,Georgia,0,0
106878,2016,South Carolina,0,0
106879,2016,Indiana,0,1
106880,2016,Illinois,1,2
106881,2016,Pennsylvania,1,0
106882,2016,Georgia,0,0
106883,2016,Indiana,0,0
106884,2016,Illinois,0,0
106885,2016,Illinois,0,0
106886,2016,Vermont,0,0
106887,2016,Tennessee,0,0
106888,2016,Massachusetts,0,1
106889,2016,Georgia,0,1
106890,2016,Georgia,0,0
106891,2016,Illinois,0,1
106892,2016,Illinois,0,1
106893,2016,New York,0,0
106894,2016,California,1,0
106895,2016,Ohio,0,0
106896,2016,Oklahoma,0,1
106897,2016,Texas,0,1
106898,2016,North Carolina,0,1
106899,2016,Florida,0,1
106900,2016,New York,0,0
106901,2016,Virginia,0,1
106902,2016,Florida,0,0
106903,2016,Louisiana,0,1
106904,2016,New York,0,0
106905,2016,Ohio,0,1
106906,2016,Illinois,0,1
106907,2016,New York,0,0
106908,2016,Illinois,0,1
106909,2016,Missouri,0,1
106910,2016,Illinois,0,2
106911,2016,Alabama,2,0
106912,2016,Louisiana,0,2
106913,2016,Maryland,0,2
106914,2016,Pennsylvania,1,0
106915,2016,Indiana,0,1
106916,2016,Ohio,0,0
106917,2016,Missouri,0,1
106918,2016,Hawaii,0,0
106919,2016,Illinois,2,0
106920,2016,Texas,1,0
106921,2016,New York,0,1
106922,2016,Kentucky,0,0
106923,2016,Tennessee,0,0
106924,2016,Washington,0,1
106925,2016,District of Columbia,0,1
106926,2016,Washington,0,0
106927,2016,District of Columbia,0,4
106928,2016,Washington,0,0
106929,2016,California,0,1
106930,2016,New York,0,0
106931,2016,Kansas,0,0
106932,2016,Texas,0,0
106933,2016,California,0,1
106934,2016,Wisconsin,1,0
106935,2016,Tennessee,1,0
106936,2016,Arizona,0,1
106937,2016,South Carolina,0,0
106938,2016,South Carolina,0,1
106939,2016,South Carolina,1,0
106940,2016,Virginia,0,2
106941,2016,North Carolina,1,0
106942,2016,Washington,1,0
106943,2016,Missouri,1,0
106944,2016,Pennsylvania,1,0
106945,2016,West Virginia,0,0
106946,2016,Oregon,0,0
106947,2016,Oregon,0,0
106948,2016,Virginia,0,1
106949,2016,Florida,0,0
106950,2016,Texas,0,0
106951,2016,Idaho,0,0
106952,2016,New Jersey,0,1
106953,2016,West Virginia,1,0
106954,2016,Massachusetts,0,1
106955,2016,North Carolina,0,1
106956,2016,Kentucky,0,0
106957,2016,District of Columbia,1,0
106958,2016,Georgia,0,0
106959,2016,Pennsylvania,0,0
106960,2016,Alaska,0,0
106961,2016,Illinois,0,1
106962,2016,Oregon,0,1
106963,2016,Kansas,0,0
106964,2016,New Hampshire,0,0
106965,2016,Ohio,0,0
106966,2016,Virginia,0,1
106967,2016,Georgia,0,2
106968,2016,Georgia,1,0
106969,2016,Illinois,0,0
106970,2016,Tennessee,1,0
106971,2016,Georgia,1,0
106972,2016,Kansas,0,0
106973,2016,Nebraska,0,1
106974,2016,Texas,1,0
106975,2016,California,0,0
106976,2016,Virginia,0,1
106977,2016,California,0,1
106978,2016,Virginia,0,2
106979,2016,Georgia,0,0
106980,2016,California,0,0
106981,2016,New York,0,1
106982,2016,Tennessee,0,1
106983,2016,Texas,0,1
106984,2016,Delaware,0,0
106985,2016,New York,0,0
106986,2016,Maryland,1,0
106987,2016,California,0,0
106988,2016,California,0,0
106989,2016,Wisconsin,0,1
106990,2016,Massachusetts,0,2
106991,2016,California,2,0
106992,2016,California,0,0
106993,2016,Illinois,1,0
106994,2016,Alabama,1,0
106995,2016,Georgia,0,1
106996,2016,Colorado,0,0
106997,2016,Florida,0,1
106998,2016,Ohio,0,1
106999,2016,New Jersey,1,0
107000,2016,California,0,1
107001,2016,Arizona,0,0
107002,2016,Louisiana,1,0
107003,2016,New Jersey,0,1
107004,2016,Indiana,0,1
107005,2016,California,0,0
107006,2016,South Carolina,1,0
107007,2016,Texas,0,0
107008,2016,Texas,0,0
107009,2016,California,0,2
107010,2016,District of Columbia,0,1
107011,2016,West Virginia,0,1
107012,2016,New York,0,2
107013,2016,Tennessee,1,1
107014,2016,Missouri,1,0
107015,2016,California,0,0
107016,2016,New York,0,0
107017,2016,California,0,0
107018,2016,Tennessee,2,0
107019,2016,West Virginia,0,2
107020,2016,Indiana,1,0
107021,2016,New York,0,1
107022,2016,California,0,0
107023,2016,Virginia,0,1
107024,2016,Arizona,1,1
107025,2016,Maryland,0,1
107026,2016,New York,0,0
107027,2016,Kentucky,0,0
107028,2016,Indiana,0,0
107029,2016,Illinois,2,0
107030,2016,District of Columbia,0,1
107031,2016,Oregon,0,0
107032,2016,Iowa,0,1
107033,2016,Nevada,0,1
107034,2016,North Carolina,0,0
107035,2016,North Carolina,0,0
107036,2016,Alabama,0,1
107037,2016,Mississippi,0,1
107038,2016,Texas,0,0
107039,2016,Texas,1,0
107040,2016,Arkansas,0,1
107041,2016,Oklahoma,0,0
107042,2016,South Carolina,2,0
107043,2016,California,0,1
107044,2016,Alabama,0,1
107045,2016,Alabama,0,1
107046,2016,Louisiana,0,0
107047,2016,Florida,0,1
107048,2016,Florida,0,1
107049,2016,Texas,0,0
107050,2016,Illinois,1,1
107051,2016,Illinois,0,0
107052,2016,Wisconsin,0,1
107053,2016,Wisconsin,0,0
107054,2016,California,0,1
107055,2016,Maryland,0,1
107056,2016,California,0,0
107057,2016,California,0,0
107058,2016,California,0,3
107059,2016,California,0,0
107060,2016,Tennessee,0,0
107061,2016,Louisiana,0,1
107062,2016,California,1,0
107063,2016,Iowa,0,0
107064,2016,North Carolina,0,1
107065,2016,Alabama,1,0
107066,2016,Tennessee,1,0
107067,2016,Virginia,0,0
107068,2016,North Carolina,3,0
107069,2016,Louisiana,0,1
107070,2016,Iowa,0,2
107071,2016,Maryland,0,0
107072,2016,Georgia,0,0
107073,2016,Maryland,0,2
107074,2016,Massachusetts,0,0
107075,2016,Oklahoma,1,0
107076,2016,Georgia,0,1
107077,2016,Pennsylvania,1,0
107078,2016,Rhode Island,0,0
107079,2016,Illinois,1,0
107080,2016,North Carolina,1,1
107081,2016,Washington,0,1
107082,2016,Illinois,0,0
107083,2016,Texas,1,0
107084,2016,Nevada,0,1
107085,2016,Kentucky,0,1
107086,2016,Oklahoma,0,1
107087,2016,Pennsylvania,0,0
107088,2016,Illinois,0,1
107089,2016,California,0,0
107090,2016,Illinois,0,2
107091,2016,Ohio,1,1
107092,2016,New York,0,0
107093,2016,Oklahoma,1,0
107094,2016,Montana,0,0
107095,2016,Massachusetts,0,0
107096,2016,Massachusetts,0,1
107097,2016,Tennessee,0,0
107098,2016,Texas,0,1
107099,2016,Pennsylvania,0,1
107100,2016,Oregon,0,0
107101,2016,South Carolina,0,0
107102,2016,Ohio,0,0
107103,2016,Virginia,0,1
107104,2016,Ohio,0,1
107105,2016,Washington,0,0
107106,2016,Missouri,0,0
107107,2016,South Carolina,0,0
107108,2016,South Carolina,1,0
107109,2016,Washington,0,2
107110,2016,Illinois,0,1
107111,2016,Kentucky,1,0
107112,2016,Georgia,0,0
107113,2016,North Carolina,1,0
107114,2016,Georgia,0,0
107115,2016,Indiana,0,1
107116,2016,New Jersey,0,2
107117,2016,Georgia,0,1
107118,2016,Rhode Island,0,1
107119,2016,Massachusetts,0,0
107120,2016,Kentucky,1,0
107121,2016,Virginia,1,0
107122,2016,Kentucky,1,1
107123,2016,Illinois,1,0
107124,2016,Maryland,0,1
107125,2016,Georgia,0,0
107126,2016,Georgia,0,0
107127,2016,Washington,0,0
107128,2016,Nevada,0,0
107129,2016,Alaska,0,0
107130,2016,Georgia,0,0
107131,2016,Maryland,0,1
107132,2016,Connecticut,0,0
107133,2016,Arkansas,0,2
107134,2016,Connecticut,0,0
107135,2016,Connecticut,0,1
107136,2016,California,1,0
107137,2016,Georgia,0,0
107138,2016,Georgia,0,0
107139,2016,Illinois,0,1
107140,2016,Florida,0,0
107141,2016,California,1,0
107142,2016,Pennsylvania,0,0
107143,2016,New York,1,0
107144,2016,Illinois,0,1
107145,2016,Illinois,0,1
107146,2016,Rhode Island,0,1
107147,2016,Illinois,0,1
107148,2016,Florida,0,0
107149,2016,Florida,0,1
107150,2016,Colorado,0,0
107151,2016,Florida,0,1
107152,2016,New York,0,0
107153,2016,Ohio,0,1
107154,2016,Oregon,0,1
107155,2016,Ohio,0,1
107156,2016,Florida,0,1
107157,2016,Georgia,0,0
107158,2016,Ohio,0,2
107159,2016,New York,0,1
107160,2016,California,1,0
107161,2016,Georgia,0,0
107162,2016,Georgia,0,1
107163,2016,Wisconsin,0,0
107164,2016,Florida,0,1
107165,2016,New York,0,1
107166,2016,Texas,0,1
107167,2016,Indiana,0,0
107168,2016,New York,1,2
107169,2016,New York,1,1
107170,2016,Pennsylvania,0,1
107171,2016,Michigan,0,0
107172,2016,New York,0,0
107173,2016,Massachusetts,1,0
107174,2016,Pennsylvania,1,0
107175,2016,Virginia,0,3
107176,2016,District of Columbia,0,1
107177,2016,Louisiana,1,0
107178,2016,Nebraska,0,1
107179,2016,Tennessee,0,0
107180,2016,Iowa,0,0
107181,2016,New York,0,1
107182,2016,Georgia,0,0
107183,2016,Illinois,0,1
107184,2016,Georgia,0,0
107185,2016,Massachusetts,0,0
107186,2016,Wisconsin,0,2
107187,2016,Oregon,0,0
107188,2016,Minnesota,0,0
107189,2016,Colorado,0,0
107190,2016,Virginia,2,0
107191,2016,Arizona,0,1
107192,2016,Pennsylvania,0,0
107193,2016,Kentucky,0,1
107194,2016,Pennsylvania,1,0
107195,2016,Ohio,0,0
107196,2016,Pennsylvania,1,1
107197,2016,Illinois,0,1
107198,2016,Alabama,0,0
107199,2016,Florida,0,1
107200,2016,New York,1,0
107201,2016,Louisiana,0,1
107202,2016,Arkansas,1,0
107203,2016,South Carolina,1,1
107204,2016,Missouri,2,0
107205,2016,North Carolina,0,0
107206,2016,North Carolina,0,1
107207,2016,North Carolina,0,0
107208,2016,Alabama,1,0
107209,2016,Kentucky,0,0
107210,2016,Virginia,1,0
107211,2016,New York,1,1
107212,2016,Tennessee,0,0
107213,2016,Oregon,0,0
107214,2016,Virginia,0,0
107215,2016,Massachusetts,0,0
107216,2016,Colorado,0,0
107217,2016,Kentucky,0,0
107218,2016,Texas,0,0
107219,2016,Missouri,0,1
107220,2016,Iowa,0,0
107221,2016,Kansas,0,0
107222,2016,Indiana,0,0
107223,2016,New York,0,0
107224,2016,New York,0,0
107225,2016,New Jersey,0,0
107226,2016,California,0,0
107227,2016,California,1,0
107228,2016,Missouri,0,1
107229,2016,District of Columbia,1,0
107230,2016,North Carolina,0,2
107231,2016,North Carolina,0,2
107232,2016,Connecticut,0,1
107233,2016,Louisiana,0,1
107234,2016,North Carolina,1,0
107235,2016,New Jersey,0,1
107236,2016,New Jersey,0,0
107237,2016,Louisiana,1,0
107238,2016,New Jersey,0,0
107239,2016,North Carolina,0,0
107240,2016,Texas,0,0
107241,2016,Mississippi,0,1
107242,2016,Ohio,0,1
107243,2016,Mississippi,0,3
107244,2016,Mississippi,0,1
107245,2016,California,0,0
107246,2016,Kentucky,0,2
107247,2016,Missouri,0,1
107248,2016,Louisiana,0,1
107249,2016,Missouri,0,0
107250,2016,Missouri,1,0
107251,2016,Kentucky,0,0
107252,2016,Illinois,0,2
107253,2016,Florida,1,0
107254,2016,Kentucky,0,0
107255,2016,Illinois,0,0
107256,2016,Connecticut,0,0
107257,2016,Connecticut,0,0
107258,2016,Georgia,0,1
107259,2016,Georgia,0,1
107260,2016,Georgia,0,0
107261,2016,Georgia,0,1
107262,2016,Georgia,0,0
107263,2016,Colorado,0,0
107264,2016,Colorado,0,0
107265,2016,Georgia,0,0
107266,2016,Washington,1,0
107267,2016,Colorado,0,0
107268,2016,Kentucky,0,0
107269,2016,Iowa,0,0
107270,2016,Arkansas,2,1
107271,2016,Maryland,1,0
107272,2016,Iowa,0,1
107273,2016,Virginia,2,0
107274,2016,Oregon,0,1
107275,2016,Minnesota,0,2
107276,2016,New York,0,0
107277,2016,New York,0,0
107278,2016,Ohio,2,0
107279,2016,New York,0,0
107280,2016,Pennsylvania,0,1
107281,2016,California,0,1
107282,2016,Delaware,0,1
107283,2016,Florida,0,0
107284,2016,California,1,0
107285,2016,New York,0,0
107286,2016,District of Columbia,0,1
107287,2016,Illinois,0,0
107288,2016,New York,1,0
107289,2016,New Jersey,0,1
107290,2016,Louisiana,0,0
107291,2016,New York,0,0
107292,2016,North Carolina,0,0
107293,2016,Missouri,1,1
107294,2016,North Carolina,0,0
107295,2016,District of Columbia,0,1
107296,2016,Maryland,0,1
107297,2016,Idaho,0,0
107298,2016,Illinois,1,0
107299,2016,Texas,0,1
107300,2016,California,0,2
107301,2016,Pennsylvania,0,1
107302,2016,Louisiana,0,1
107303,2016,Illinois,1,0
107304,2016,Illinois,0,3
107305,2016,Michigan,1,0
107306,2016,Louisiana,0,0
107307,2016,Mississippi,1,0
107308,2016,Mississippi,0,0
107309,2016,Kentucky,0,1
107310,2016,Nevada,1,0
107311,2016,Florida,0,1
107312,2016,California,0,2
107313,2016,California,0,1
107314,2016,Tennessee,0,0
107315,2016,California,1,1
107316,2016,Maryland,0,0
107317,2016,Tennessee,0,0
107318,2016,New York,0,1
107319,2016,Iowa,0,1
107320,2016,Texas,0,1
107321,2016,Ohio,1,0
107322,2016,Colorado,1,0
107323,2016,New Mexico,0,1
107324,2016,Oregon,0,0
107325,2016,Washington,1,0
107326,2016,Illinois,0,1
107327,2016,Texas,0,0
107328,2016,Connecticut,0,0
107329,2016,New Mexico,0,0
107330,2016,Tennessee,0,1
107331,2016,Kentucky,0,1
107332,2016,Texas,1,0
107333,2016,Wyoming,0,0
107334,2016,Florida,0,1
107335,2016,Maine,0,0
107336,2016,Kentucky,0,0
107337,2016,Wisconsin,0,1
107338,2016,New York,1,0
107339,2016,Florida,0,1
107340,2016,New York,0,0
107341,2016,New York,0,0
107342,2016,New York,0,0
107343,2016,New York,0,1
107344,2016,Georgia,1,0
107345,2016,Louisiana,0,1
107346,2016,New York,0,1
107347,2016,New York,1,0
107348,2016,Massachusetts,0,0
107349,2016,Virginia,0,1
107350,2016,New York,1,0
107351,2016,Texas,0,1
107352,2016,Kansas,1,0
107353,2016,Wisconsin,0,2
107354,2016,Virginia,1,0
107355,2016,Connecticut,0,0
107356,2016,Nevada,1,0
107357,2016,Florida,0,1
107358,2016,Alabama,1,0
107359,2016,Texas,1,0
107360,2016,Texas,0,0
107361,2016,Texas,0,0
107362,2016,Texas,0,0
107363,2016,Florida,0,1
107364,2016,Louisiana,1,1
107365,2016,Connecticut,0,1
107366,2016,Nebraska,0,1
107367,2016,Kansas,0,1
107368,2016,Florida,0,2
107369,2016,Texas,0,1
107370,2016,Illinois,0,0
107371,2016,Texas,0,1
107372,2016,Rhode Island,0,0
107373,2016,Alabama,0,1
107374,2016,Alabama,0,1
107375,2016,Alabama,1,0
107376,2016,Oklahoma,0,0
107377,2016,Kansas,0,0
107378,2016,Florida,0,1
107379,2016,North Carolina,0,0
107380,2016,Pennsylvania,0,0
107381,2016,Florida,0,1
107382,2016,Kentucky,0,2
107383,2016,Oklahoma,0,1
107384,2016,Rhode Island,0,0
107385,2016,South Carolina,0,0
107386,2016,Texas,1,1
107387,2016,Missouri,0,2
107388,2016,North Carolina,0,0
107389,2016,Montana,0,0
107390,2016,Pennsylvania,1,1
107391,2016,Illinois,0,1
107392,2016,Oklahoma,0,1
107393,2016,Colorado,0,0
107394,2016,Connecticut,0,0
107395,2016,Ohio,1,0
107396,2016,Wisconsin,0,1
107397,2016,Georgia,0,1
107398,2016,Alaska,0,0
107399,2016,Georgia,0,0
107400,2016,Wisconsin,0,1
107401,2016,Florida,1,0
107402,2016,Iowa,0,0
107403,2016,Georgia,0,0
107404,2016,Tennessee,0,1
107405,2016,Ohio,0,1
107406,2016,Georgia,0,0
107407,2016,Georgia,0,0
107408,2016,Florida,0,0
107409,2016,Georgia,0,0
107410,2016,Florida,0,1
107411,2016,Rhode Island,0,0
107412,2016,Georgia,1,0
107413,2016,Colorado,0,0
107414,2016,Florida,1,1
107415,2016,Delaware,1,4
107416,2016,Georgia,0,0
107417,2016,Texas,0,1
107418,2016,Wisconsin,0,1
107419,2016,Pennsylvania,0,2
107420,2016,Indiana,0,1
107421,2016,Texas,0,0
107422,2016,Massachusetts,0,0
107423,2016,Massachusetts,0,1
107424,2016,Ohio,1,0
107425,2016,Massachusetts,0,0
107426,2016,Hawaii,0,0
107427,2016,Massachusetts,0,0
107428,2016,Massachusetts,0,1
107429,2016,California,1,0
107430,2016,Texas,1,0
107431,2016,Massachusetts,0,0
107432,2016,Georgia,0,0
107433,2016,New Jersey,0,1
107434,2016,Mississippi,1,0
107435,2016,California,0,0
107436,2016,California,0,1
107437,2016,Missouri,0,0
107438,2016,California,0,0
107439,2016,Pennsylvania,0,1
107440,2016,Missouri,0,2
107441,2016,California,0,1
107442,2016,California,1,0
107443,2016,California,1,0
107444,2016,Georgia,0,0
107445,2016,Pennsylvania,0,0
107446,2016,California,0,1
107447,2016,Georgia,0,1
107448,2016,Alabama,0,2
107449,2016,South Carolina,1,0
107450,2016,Illinois,0,3
107451,2016,Louisiana,1,0
107452,2016,Illinois,0,1
107453,2016,Georgia,0,1
107454,2016,California,0,1
107455,2016,Connecticut,0,0
107456,2016,Kentucky,0,0
107457,2016,California,2,0
107458,2016,Alabama,1,0
107459,2016,Texas,0,1
107460,2016,Texas,0,1
107461,2016,New York,0,0
107462,2016,Texas,0,1
107463,2016,Oregon,0,0
107464,2016,North Carolina,0,1
107465,2016,Pennsylvania,0,1
107466,2016,Illinois,0,1
107467,2016,Missouri,0,1
107468,2016,Tennessee,1,0
107469,2016,Virginia,1,0
